date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-04-14,Z302A0MB,ST4000DM000,4000787030016,1,107,69136108,,,91,0,100,12,99,1128,79,99792693,,,68,28298,100,0,,,100,12,,,,,,,,,,,,,,,,,,,100,0,100,0,91,9,100,0,100,0,76,24,100,0,100,0,88,25482,24,24,,,,,1,24744,1,24744,200,0,,,,,,,,,,,,,,,,,,,100,28201,100,28643395802,100,215975582354,,,,,,
2018-04-15,Z300WRN4,ST4000DM000,4000787030016,1,117,129731008,,,91,0,100,18,100,0,87,658804248,,,57,38016,100,0,,,100,18,,,,,,,,,,,,,,,,,,,100,0,78,22,100,0,100,0,98,2,74,26,100,0,100,4,1,786529,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,35171,100,25877463924,100,216187953159,,,,,,
2018-04-15,Z300W39C,ST4000DM000,4000787030016,1,110,28686800,,,91,0,100,42,100,0,89,883074411,,,60,35169,100,0,,,100,41,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,96,4,76,24,100,0,100,31,77,47590,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34909,100,26843901256,100,147007031446,,,,,,
2018-04-18,Z3025LEA,ST4000DM000,4000787030016,1,116,108502864,,,92,0,100,10,99,512,78,83448921,,,65,30747,100,0,,,100,10,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,1,97,7678,25,25,,,,,96,664,96,664,200,0,,,,,,,,,,,,,,,,,,,100,30717,100,23596451352,100,160119237024,,,,,,
2018-04-18,Z3058TWX,ST4000DM000,4000787030016,1,112,194789624,,,92,0,100,8,100,0,89,925033583,,,78,19804,100,0,,,100,8,,,,,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,78,22,100,0,100,0,97,6980,22,22,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,19726,100,39831921552,100,69652982479,,,,,,
2018-04-18,Z300SYAG,ST4000DM000,4000787030016,1,117,156882720,,,92,0,100,8,100,0,81,159051574,,,66,30413,100,0,,,100,8,,,,,,,,,,,,,,,,,,,97,3,100,0,100,0,100,0,94,6,75,25,100,0,100,1,87,26669,25,25,,,,,97,568,97,568,200,0,,,,,,,,,,,,,,,,,,,100,30235,100,24410176091,100,168926825627,,,,,,
2018-04-20,Z307P18F,ST4000DM000,4000787030016,1,119,222735176,,,97,0,100,3,100,0,72,17616340,,,98,2099,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,71,29,100,0,100,0,73,55087,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1625,100,8114656368,100,5201849527,,,,,,
2018-04-20,Z3016L64,ST4000DM000,4000787030016,1,108,14709008,,,91,0,100,27,100,0,75,36592580,,,59,36297,100,0,,,100,27,,,,,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,93,7,68,32,100,0,100,3,72,57422,32,32,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,36060,100,28471676472,100,235690650989,,,,,,
2018-04-21,Z304KBQA,ST4000DM000,4000787030016,1,118,186876648,,,91,0,100,8,100,0,87,648477732,,,76,21478,100,0,,,100,8,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,83,17,100,0,100,0,80,40653,17,17,,,,,1,18304,1,18304,200,0,,,,,,,,,,,,,,,,,,,100,21182,100,15912310404,100,56905910718,,,,,,
2018-04-23,Z304KCCW,ST4000DM000,4000787030016,1,114,71975680,,,91,0,100,17,100,0,76,42392307,,,76,21251,100,0,,,100,17,,,,,,,,,,,,,,,,,,,100,0,100,0,91,9,100,4,100,0,79,21,100,0,100,0,95,11123,21,21,,,,,96,712,96,712,200,0,,,,,,,,,,,,,,,,,,,100,21088,100,42981429616,100,94898662465,,,,,,
2018-04-26,S3010LFX,ST4000DM000,4000787030016,1,119,204670744,,,92,0,100,21,100,48,90,971344585,,,71,25516,100,0,,,100,21,,,,,,,,,,,,,,,,,,,100,0,100,0,97,3,100,0,100,0,78,22,100,0,100,0,37,126672,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,24970,100,40950378824,100,79573842359,,,,,,
2018-04-27,S300YQ5W,ST4000DM000,4000787030016,1,119,206776864,,,96,0,100,4,100,0,81,138802985,,,72,24898,100,0,,,100,4,,,,,,,,,,,,,,,,,,,100,0,100,0,95,5,100,0,100,0,80,20,100,0,100,0,81,39765,20,20,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,24537,100,49272743352,100,77236083456,,,,,,
2018-04-28,Z30111CJ,ST4000DM000,4000787030016,1,108,19080192,,,91,0,100,14,100,0,82,185541350,,,58,37356,100,0,,,100,14,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,90,10,77,23,100,0,100,7,95,11019,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,37310,100,29138269328,100,244190420989,,,,,,
2018-04-29,Z304K674,ST4000DM000,4000787030016,1,111,31707536,,,93,0,100,7,100,0,75,36282450,,,75,22444,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,98,5502,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22356,100,45399159800,100,96240091791,,,,,,
2018-04-29,Z3026QXA,ST4000DM000,4000787030016,1,112,123594728,,,92,0,100,11,99,688,81,135376652,,,74,23504,100,0,,,100,11,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,1,90,21418,30,30,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,23396,100,47487534240,100,74182137796,,,,,,
2018-04-30,W300GLSS,ST4000DM000,4000787030016,1,119,220653112,,,91,0,100,33,100,0,83,217766106,,,55,39882,100,0,,,100,32,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,97,3,77,23,100,0,100,5,41,119504,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39453,100,29745320500,100,299380815617,,,,,,
2018-04-30,Z3025L3F,ST4000DM000,4000787030016,1,111,35494384,,,92,0,100,9,100,0,86,427192231,,,65,31225,100,0,,,100,9,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,90,10,78,22,100,0,100,0,85,31800,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,30962,100,25849111944,100,250389295069,,,,,,
2018-04-30,Z304KQWX,ST4000DM000,4000787030016,1,119,212836792,,,91,0,100,13,100,8,79,97345729,,,75,22511,100,0,,,100,13,,,,,,,,,,,,,,,,,,,98,2,100,0,75,25,100,0,100,0,83,17,100,0,100,0,97,6519,17,17,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,22442,100,45601697720,100,109772210820,,,,,,
2018-05-01,Z304LAAG,ST4000DM000,4000787030016,1,118,191835848,,,94,0,100,6,100,0,90,994175928,,,76,21446,100,0,,,100,6,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,95,11140,22,22,,,,,100,64,100,64,200,0,,,,,,,,,,,,,,,,,,,100,21281,100,42147396888,100,72668628772,,,,,,
2018-05-02,Z3029GHM,ST4000DM000,4000787030016,1,111,39516848,,,92,0,100,9,100,0,81,158111070,,,68,28702,100,0,,,100,9,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,86,29032,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,28526,100,24896695832,100,206545140213,,,,,,
2018-05-03,Z3029GPK,ST4000DM000,4000787030016,1,116,106185488,,,95,0,100,5,100,0,83,232138493,,,68,28339,100,0,,,100,5,,,,,,,,,,,,,,,,,,,88,12,100,0,100,0,100,0,100,0,79,21,100,0,100,0,74,53395,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,28157,100,50422089416,100,95090752223,,,,,,
2018-05-03,W300R5XQ,ST4000DM000,4000787030016,1,118,181359928,,,93,0,100,7,100,0,82,177643553,,,58,37303,100,0,,,100,7,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,87,13,78,22,100,0,100,1,93,14763,22,22,,,,,98,400,98,400,200,0,,,,,,,,,,,,,,,,,,,100,37248,100,36997733736,100,238604131608,,,,,,
2018-05-03,Z3025FJ7,ST4000DM000,4000787030016,1,116,108616688,,,92,0,100,21,100,0,81,167001183,,,67,28944,100,0,,,100,21,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,36,128171,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,28439,100,29955547841,100,275544478496,,,,,,
2018-05-04,Z304CHZ9,ST4000DM000,4000787030016,1,117,131774328,,,92,0,100,13,100,0,75,37174141,,,75,22537,100,0,,,100,13,,,,,,,,,,,,,,,,,,,99,1,100,0,93,7,100,0,100,0,81,19,100,0,100,0,96,8156,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22434,100,45077609968,100,80712619201,,,,,,
2018-05-04,S301GV6W,ST4000DM000,4000787030016,1,118,176371744,,,93,0,100,7,100,0,79,96369406,,,74,23212,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,64,36,100,0,100,0,94,12633,36,36,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23030,100,48345479312,100,75006439892,,,,,,
2018-05-05,Z300W9LL,ST4000DM000,4000787030016,1,104,6591288,,,92,0,100,27,100,0,85,358310695,,,55,39425,100,0,,,100,27,,,,,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,98,2,74,26,100,0,100,4,95,11320,26,26,,,,,94,1112,94,1112,200,0,,,,,,,,,,,,,,,,,,,100,39362,100,34446728330,100,274236702857,,,,,,
2018-05-05,S301PQM7,ST4000DM000,4000787030016,1,117,146624920,,,96,0,100,4,100,80,82,180611719,,,76,21585,100,0,,,100,4,,,,,,,,,,,,,,,,,,,98,2,100,0,23,77,100,0,100,0,79,21,100,0,100,0,98,5458,21,21,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,21534,100,44095080528,100,92464323339,,,,,,
2018-05-07,Z300ZT7N,ST4000DM000,4000787030016,1,117,151767712,,,91,0,100,13,100,0,80,103573689,,,58,37244,100,0,,,100,13,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,97,3,75,25,100,0,100,1,73,55943,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,37027,100,28467474736,100,250503637808,,,,,,
2018-05-07,Z300XG16,ST4000DM000,4000787030016,1,115,89742552,,,91,0,100,31,100,0,85,343239876,,,55,39470,100,0,,,100,31,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,98,2,76,24,100,0,100,7,92,16411,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39357,100,34243462844,100,269984864427,,,,,,
2018-05-08,Z3014LCH,ST4000DM000,4000787030016,1,114,66318488,,,91,0,100,11,94,8232,75,32658673,,,59,36555,100,0,,,100,11,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,5,85,31996,24,24,,,,,44,9184,44,9184,200,0,,,,,,,,,,,,,,,,,,,100,36423,100,27316434168,100,159499875729,,,,,,
2018-05-08,Z300GQAQ,ST4000DM000,4000787030016,1,119,213608488,,,92,0,100,12,100,0,85,368149247,,,53,41825,100,0,,,100,12,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,93,7,76,24,100,0,100,2,82,37570,24,24,,,,,100,0,100,0,200,1,,,,,,,,,,,,,,,,,,,100,41690,100,34652196688,100,317044466464,,,,,,
2018-05-08,Z300GPYH,ST4000DM000,4000787030016,1,103,6168184,,,91,0,100,12,100,0,85,367991539,,,53,41825,100,0,,,100,12,,,,,,,,,,,,,,,,,,,100,0,100,0,64,36,100,0,100,0,77,23,100,0,100,2,82,37596,23,23,,,,,100,32,100,32,200,0,,,,,,,,,,,,,,,,,,,100,41690,100,34610946238,100,318410960979,,,,,,
2018-05-08,Z302GXK8,ST4000DM000,4000787030016,1,118,178460488,,,91,0,100,11,100,0,87,636174686,,,79,19159,100,0,,,100,11,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,1,100,0,77,23,100,0,100,0,31,138664,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,18673,100,17991565588,100,121575830020,,,,,,
2018-05-08,S301NH4N,ST4000DM000,4000787030016,1,105,7566128,,,94,0,100,6,100,0,79,85481124,,,76,21654,100,0,,,100,6,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,7203,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21595,100,44185186576,100,96720413324,,,,,,
2018-05-09,Z3040LRE,ST4000DM000,4000787030016,1,111,29805360,,,92,0,100,8,100,0,76,46869968,,,74,23288,100,0,,,100,8,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,79,21,100,0,100,0,86,28560,21,21,,,,,99,224,99,224,200,0,,,,,,,,,,,,,,,,,,,100,23100,100,23374622528,100,187193466819,,,,,,
2018-05-09,S301GQWN,ST4000DM000,4000787030016,1,104,210353211,,,95,0,100,5,100,8,82,190363694,,,76,21679,100,0,,,100,5,,,,,,,,,,,,,,,,,,,98,2,100,0,89,11,100,0,100,0,82,18,100,0,100,0,98,5585,18,18,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,100,21627,100,45019328016,100,94842429916,,,,,,
2018-05-09,Z305D57Q,ST4000DM000,4000787030016,1,105,8009552,,,94,0,100,6,100,0,89,934030685,,,78,19972,100,0,,,100,5,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,99,3793,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19879,100,39887771536,100,75620292686,,,,,,
2018-05-10,S301GMK8,ST4000DM000,4000787030016,1,108,16054560,,,95,0,100,5,100,0,82,198722980,,,74,23096,100,0,,,100,5,,,,,,,,,,,,,,,,,,,76,24,100,0,82,18,100,0,100,0,71,29,100,0,100,0,93,14680,29,29,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,22961,100,47832517888,100,93393675778,,,,,,
2018-05-10,Z302SYHE,ST4000DM000,4000787030016,1,117,121646776,,,92,0,100,9,100,0,80,113522409,,,74,23073,100,0,,,100,9,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,94,12236,34,34,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22956,100,46416049696,100,76746163520,,,,,,
2018-05-11,Z3041CL1,ST4000DM000,4000787030016,1,117,161952584,,,91,0,100,16,100,0,90,963420054,,,74,23356,100,0,,,100,16,,,,,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,78,22,100,0,100,0,53,95633,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22972,100,22697692666,100,232958038150,,,,,,
2018-05-12,Z302ET2E,ST4000DM000,4000787030016,1,117,150214624,,,92,0,100,8,100,0,84,307760765,,,68,28561,100,0,,,100,8,,,,,,,,,,,,,,,,,,,42,58,100,0,82,18,100,0,100,0,81,19,100,0,100,0,75,51819,19,19,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,28375,100,54054769896,100,98046164988,,,,,,
2018-05-12,Z304HSMT,ST4000DM000,4000787030016,1,112,42692120,,,95,0,100,5,100,0,88,700103468,,,76,21258,100,0,,,100,5,,,,,,,,,,,,,,,,,,,99,1,100,0,88,12,100,0,100,0,79,21,100,0,100,0,1,203294,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20307,100,27401645048,100,80132474530,,,,,,
2018-05-13,Z302FETY,ST4000DM000,4000787030016,1,106,11572088,,,96,0,100,4,100,0,84,305838182,,,70,26908,100,0,,,100,4,,,,,,,,,,,,,,,,,,,99,1,100,0,96,4,100,0,100,0,82,18,100,0,100,0,85,31353,18,18,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,100,26748,100,52396860146,100,95083818052,,,,,,
2018-05-14,Z304L8EE,ST4000DM000,4000787030016,1,117,154911024,,,96,0,100,4,100,432,77,52280346,,,76,21760,100,0,,,100,4,,,,,,,,,,,,,,,,,,,98,2,100,0,57,43,100,0,100,0,79,21,100,0,100,0,96,8837,21,21,,,,,96,656,96,656,200,0,,,,,,,,,,,,,,,,,,,100,21605,100,40637365664,100,89588579775,,,,,,
2018-05-17,Z3015TPC,ST4000DM000,4000787030016,1,119,215723192,,,91,0,100,18,88,16000,90,965781592,,,58,36962,100,0,,,100,18,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,93,7,73,27,100,0,100,2,63,74854,27,27,,,,,99,248,99,248,200,0,,,,,,,,,,,,,,,,,,,100,36680,100,28355980368,100,229314677149,,,,,,
2018-05-17,Z303MBJK,ST4000DM000,4000787030016,1,93,71592841,,,93,0,100,7,98,2168,76,46885629,,,74,23479,100,0,,,100,7,,,,,,,,,,,,,,,,,,,100,0,100,0,1,155,100,0,100,0,74,26,100,0,100,0,92,16981,26,26,,,,,96,672,96,672,200,0,,,,,,,,,,,,,,,,,,,100,23384,100,22888932730,100,219043935014,,,,,,
2018-05-18,Z3011WM3,ST4000DM000,4000787030016,1,117,120014456,,,91,0,100,12,99,592,81,149892851,,,58,37518,100,0,,,100,12,,,,,,,,,,,,,,,,,,,99,1,100,0,98,2,100,0,91,9,68,32,100,0,100,1,84,33280,32,32,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,100,37387,100,28653578974,100,253672728438,,,,,,
2018-05-18,Z302SYAY,ST4000DM000,4000787030016,1,116,108487760,,,97,0,100,3,100,0,79,89232956,,,73,23704,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,92,17150,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23425,100,46226090816,100,79168702609,,,,,,
2018-05-18,Z3059Q7P,ST4000DM000,4000787030016,1,114,72520200,,,96,0,100,4,100,0,78,76794800,,,77,20525,100,0,,,100,4,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,96,9002,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20438,100,42350497072,100,87516642254,,,,,,
2018-05-19,S301G7S7,ST4000DM000,4000787030016,1,115,94398712,,,92,0,100,14,100,0,73,21725458,,,73,24214,100,0,,,100,14,,,,,,,,,,,,,,,,,,,100,0,100,0,70,30,100,0,100,0,79,21,100,0,100,0,66,68103,21,21,,,,,99,216,99,216,200,0,,,,,,,,,,,,,,,,,,,100,23877,100,25856054719,100,273681742709,,,,,,
2018-05-19,S301NDW6,ST4000DM000,4000787030016,1,119,212103176,,,92,0,100,10,100,0,77,52679479,,,75,22229,100,0,,,100,10,,,,,,,,,,,,,,,,,,,88,12,100,0,100,0,100,0,100,0,79,21,100,0,100,0,93,14904,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22052,100,41390918432,100,109112917426,,,,,,
2018-05-21,W300G8BL,ST4000DM000,4000787030016,1,120,243883936,,,91,0,100,10,100,0,81,151746814,,,67,29360,100,0,,,100,10,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,1,97,6468,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29312,100,19330661046,100,71595784398,,,,,,
2018-05-21,Z302D4HV,ST4000DM000,4000787030016,1,114,72523776,,,95,0,100,5,100,0,81,127407628,,,93,6870,100,0,,,100,5,,,,,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,77,23,100,0,100,0,80,41272,23,23,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,6570,100,8786785887,100,9087369731,,,,,,
2018-05-22,W300KFAD,ST4000DM000,4000787030016,1,119,232183976,,,91,0,100,17,100,0,81,134851120,,,55,39755,100,0,,,100,17,,,,,,,,,,,,,,,,,,,99,1,98,2,100,0,100,0,96,4,75,25,100,0,100,4,30,140123,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39195,100,30101006832,100,150333786409,,,,,,
2018-05-22,Z3041684,ST4000DM000,4000787030016,1,118,180629016,,,92,0,100,12,99,1576,53,876220191598,,,74,23600,100,0,,,100,12,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,81,19,100,0,100,0,83,34162,19,19,,,,,100,0,100,0,200,1,,,,,,,,,,,,,,,,,,,100,23410,100,23381204344,100,215318829221,,,,,,
2018-05-23,Z30149QK,ST4000DM000,4000787030016,1,114,69352784,,,91,0,100,16,100,0,71,73230441010,,,57,38453,100,0,,,100,16,,,,,,,,,,,,,,,,,,,99,1,100,0,94,6,100,2,99,1,75,25,100,0,100,7,68,65208,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38183,100,30535619170,100,296812202868,,,,,,
2018-05-23,Z303BK1Z,ST4000DM000,4000787030016,1,114,78319968,,,92,0,100,10,100,16,87,609217408,,,75,22065,100,0,,,100,10,,,,,,,,,,,,,,,,,,,100,0,100,0,92,8,100,0,100,0,76,24,100,0,100,0,91,19352,24,24,,,,,99,184,99,184,200,0,,,,,,,,,,,,,,,,,,,100,21930,100,15037480900,100,37958853620,,,,,,
2018-05-23,Z300ZKC9,ST4000DM000,4000787030016,1,116,116998752,,,94,0,100,6,100,0,86,448790426,,,65,31227,100,0,,,100,6,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,79,21,77,23,100,0,100,2,90,20406,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,31072,100,24983410524,100,253854876348,,,,,,
2018-05-23,Z300ZK5W,ST4000DM000,4000787030016,1,112,95478328,,,91,0,100,12,100,8,80,116220698,,,65,31365,100,0,,,100,12,,,,,,,,,,,,,,,,,,,99,1,100,0,99,1,100,0,86,14,79,21,100,0,100,1,81,39959,21,21,,,,,99,240,99,240,200,0,,,,,,,,,,,,,,,,,,,100,31089,100,25665630254,100,181742992837,,,,,,
2018-05-24,Z3040E04,ST4000DM000,4000787030016,1,111,32012864,,,96,0,100,4,100,0,76,44001466,,,75,22516,100,0,,,100,4,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,97,7667,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22453,100,45318909664,100,75403202069,,,,,,
2018-05-24,Z3013TWR,ST4000DM000,4000787030016,1,111,35824056,,,91,0,100,17,100,0,83,227544942,,,57,38480,100,0,,,100,17,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,79,21,75,25,100,0,100,7,66,69756,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38200,100,30696430652,100,280020931853,,,,,,
2018-05-25,Z30111NN,ST4000DM000,4000787030016,1,111,37337200,,,91,0,100,9,100,272,81,147570462,,,57,37685,100,0,,,100,9,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,96,4,72,28,100,0,100,3,74,53167,28,28,,,,,60,6656,60,6656,200,0,,,,,,,,,,,,,,,,,,,100,37496,100,28680824722,100,286411755557,,,,,,
2018-05-25,Z30251T0,ST4000DM000,4000787030016,1,114,150548312,,,92,0,100,13,100,0,82,180485443,,,65,31080,100,0,,,100,13,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,75,25,100,0,100,0,68,65323,25,25,,,,,100,120,100,120,200,0,,,,,,,,,,,,,,,,,,,100,30654,100,25664373715,100,221306879377,,,,,,
2018-05-25,Z3025KTJ,ST4000DM000,4000787030016,1,118,190833296,,,92,0,100,9,100,0,87,512762877,,,64,31927,100,0,,,100,9,,,,,,,,,,,,,,,,,,,99,1,100,0,92,8,100,0,99,1,78,22,100,0,100,0,63,75174,22,22,,,,,99,176,99,176,200,30,,,,,,,,,,,,,,,,,,,100,31662,100,26127721880,100,297652790344,,,,,,
2018-05-26,Z3040EGC,ST4000DM000,4000787030016,1,117,165770536,,,95,0,100,5,100,0,76,43720425,,,75,22567,100,0,,,100,5,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,79,21,100,0,100,0,97,6448,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22506,100,45120520168,100,88406219433,,,,,,
2018-05-26,Z304JG00,ST4000DM000,4000787030016,1,111,30760048,,,94,0,100,6,100,0,81,160955999,,,74,23067,100,0,,,100,6,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,97,7543,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22971,100,45604088960,100,83909402949,,,,,,
2018-05-26,Z302SY77,ST4000DM000,4000787030016,1,114,81331600,,,92,0,100,9,100,8,81,127453219,,,73,23746,100,0,,,100,9,,,,,,,,,,,,,,,,,,,98,2,100,0,80,20,100,0,100,0,70,30,100,0,100,0,95,11008,30,30,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,23555,100,47809674672,100,72020898628,,,,,,
2018-05-27,S300Z4YX,ST4000DM000,4000787030016,1,108,15438496,,,98,0,100,2,100,0,90,992698293,,,71,26092,100,0,,,100,2,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,82,18,100,0,100,0,18,165691,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,25334,100,41101386792,100,96409928617,,,,,,
